Level_1	Level_2	Level_3	Level_4	Level_5	Level_6	p-values	p-values (corrected)	Effect size	Note	CV: mean rel. freq. (%)	CV: std. dev. (%)	HE: mean rel. freq. (%)	HE: std. dev. (%)	WA: mean rel. freq. (%)	WA: std. dev. (%)	CrassostreavirginicaG1	CrassostreavirginicaG1: parent seq. count	CrassostreavirginicaG1: rel. freq. (%)	CrassostreavirginicaG10	CrassostreavirginicaG10: parent seq. count	CrassostreavirginicaG10: rel. freq. (%)	CrassostreavirginicaG2	CrassostreavirginicaG2: parent seq. count	CrassostreavirginicaG2: rel. freq. (%)	CrassostreavirginicaG3	CrassostreavirginicaG3: parent seq. count	CrassostreavirginicaG3: rel. freq. (%)	CrassostreavirginicaG4	CrassostreavirginicaG4: parent seq. count	CrassostreavirginicaG4: rel. freq. (%)	CrassostreavirginicaG5	CrassostreavirginicaG5: parent seq. count	CrassostreavirginicaG5: rel. freq. (%)	CrassostreavirginicaG6	CrassostreavirginicaG6: parent seq. count	CrassostreavirginicaG6: rel. freq. (%)	CrassostreavirginicaG7	CrassostreavirginicaG7: parent seq. count	CrassostreavirginicaG7: rel. freq. (%)	CrassostreavirginicaG8	CrassostreavirginicaG8: parent seq. count	CrassostreavirginicaG8: rel. freq. (%)	CrassostreavirginicaG9	CrassostreavirginicaG9: parent seq. count	CrassostreavirginicaG9: rel. freq. (%)	HecesP10	HecesP10: parent seq. count	HecesP10: rel. freq. (%)	HecesP11	HecesP11: parent seq. count	HecesP11: rel. freq. (%)	HecesP12	HecesP12: parent seq. count	HecesP12: rel. freq. (%)	HecesP13	HecesP13: parent seq. count	HecesP13: rel. freq. (%)	HecesP14	HecesP14: parent seq. count	HecesP14: rel. freq. (%)	HecesP6	HecesP6: parent seq. count	HecesP6: rel. freq. (%)	HecesP7	HecesP7: parent seq. count	HecesP7: rel. freq. (%)	HecesP8	HecesP8: parent seq. count	HecesP8: rel. freq. (%)	HecesP9	HecesP9: parent seq. count	HecesP9: rel. freq. (%)	AguaP1	AguaP1: parent seq. count	AguaP1: rel. freq. (%)	AguaP2	AguaP2: parent seq. count	AguaP2: rel. freq. (%)	AguaP3	AguaP3: parent seq. count	AguaP3: rel. freq. (%)	AguaP4	AguaP4: parent seq. count	AguaP4: rel. freq. (%)	AguaP5	AguaP5: parent seq. count	AguaP5: rel. freq. (%)	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	1.6306707279e-05	1.6306707279e-05	0.650026723581		13.3333333333	30.550504633	85.4276159363	31.1397377556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	100.0	1.0	3.0	33.3333333333	0.0	0.0	0.0	521.0	521.0	100.0	165.0	168.0	98.2142857143	12.0	12.0	100.0	71.0	73.0	97.2602739726	210.0	210.0	100.0	0.0	12.0	0.0	3.0	4.0	75.0	340.0	340.0	100.0	121.0	123.0	98.3739837398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Pseudoclavibacter	1.87989553351e-05	1.87989553351e-05	0.645254008519		0.298507462687	0.89552238806	0.0	0.0	30.8571428571	20.2151690872	2.0	67.0	2.98507462687	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	13.0	0.0	0.0	8.0	0.0	0.0	31.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	5.0	10.0	50.0	2.0	5.0	40.0	1.0	7.0	14.2857142857	0.0	0.0	0.0	5.0	10.0	50.0	
Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Cetobacterium	1.96162395053e-05	1.96162395053e-05	0.643813306476		10.2017699282	16.1205513918	0.0	0.0	70.4761904762	37.3012495763	0.0	1.0	0.0	4.0	35.0	11.4285714286	0.0	8.0	0.0	0.0	11.0	0.0	0.0	4.0	0.0	1.0	44.0	2.27272727273	3.0	6.0	50.0	0.0	16.0	0.0	4.0	13.0	30.7692307692	8.0	106.0	7.54716981132	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	7.0	85.7142857143	1.0	1.0	100.0	3.0	3.0	100.0	0.0	0.0	0.0	2.0	3.0	66.6666666667	
Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	3.13488380775e-05	3.13488380775e-05	0.62754937328		57.1843751668	26.4528008418	0.0	0.0	78.7447611986	39.3838379085	16.0	17.0	94.1176470588	89.0	178.0	50.0	10.0	15.0	66.6666666667	1.0	1.0	100.0	0.0	5.0	0.0	39.0	71.0	54.9295774648	7.0	11.0	63.6363636364	14.0	26.0	53.8461538462	12.0	27.0	44.4444444444	61.0	138.0	44.2028985507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1684.0	1697.0	99.233942251	29.0	30.0	96.6666666667	268.0	272.0	98.5294117647	0.0	0.0	0.0	703.0	708.0	99.2937853107	
Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	3.18118121578e-05	3.18118121578e-05	0.627028981421		96.9807310011	2.17559806953	11.0698058653	31.3101391752	59.889380531	48.8998915044	89.0	94.0	94.6808510638	2411.0	2461.0	97.9683055668	1045.0	1091.0	95.7836846929	1945.0	2011.0	96.718050721	78.0	79.0	98.7341772152	1663.0	1800.0	92.3888888889	305.0	311.0	98.0707395498	16733.0	16793.0	99.6427082713	16959.0	17035.0	99.5538597006	825.0	857.0	96.2660443407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	268.0	269.0	99.6282527881	899.0	904.0	99.4469026549	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	100.0	
Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium	3.76529587302e-05	3.76529587302e-05	0.620992735609		19.6721114318	16.2463653069	63.7244297978	16.7291627615	15.7575757576	19.6759794918	22.0	90.0	24.4444444444	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	144.0	31.9444444444	1.0	5.0	20.0	1.0	2.0	50.0	128.0	412.0	31.067961165	103.0	333.0	30.9309309309	1.0	12.0	8.33333333333	8960.0	11379.0	78.741541436	4363.0	5544.0	78.6976911977	1068.0	2367.0	45.1204055767	3408.0	5613.0	60.7161945484	6587.0	8561.0	76.9419460343	2089.0	7829.0	26.6828458296	861.0	1401.0	61.4561027837	9976.0	13449.0	74.1765187003	1698.0	2392.0	70.9866220736	5.0	11.0	45.4545454545	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	9.0	33.3333333333	
Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Crocinitomix	4.21363881189e-05	4.21363881189e-05	0.616910105619		0.0	0.0	0.0	0.0	1.29816100184	0.910204846387	0.0	6.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	653.0	0.765696784074	1.0	42.0	2.38095238095	3.0	280.0	1.07142857143	0.0	0.0	0.0	3.0	132.0	2.27272727273	
Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteria_order_incertae_sedis	Spartobacteria_family_incertae_sedis	Spartobacteria_genera_incertae_sedis	6.63177691958e-05	6.63177691958e-05	0.6		80.0	40.0	0.0	0.0	80.0	40.0	7.0	7.0	100.0	3.0	3.0	100.0	1.0	1.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	20.0	20.0	100.0	0.0	0.0	0.0	2.0	2.0	100.0	20.0	20.0	100.0	170.0	170.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	100.0	1.0	1.0	100.0	2.0	2.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	
Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Cytophagaceae	Emticicia	7.39090004025e-05	7.39090004025e-05	0.595849981769		0.0	0.0	0.0	0.0	25.8771929825	18.9623073012	0.0	29.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8.0	38.0	21.0526315789	3.0	10.0	30.0	1.0	5.0	20.0	0.0	0.0	0.0	21.0	36.0	58.3333333333	
Bacteria	Fusobacteria	Fusobacteria	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0.000115626716551	0.000115626716551	0.578251874255		87.1736533906	21.2211212946	22.2222222222	41.5739709642	9.52380952381	13.1276654782	1.0	1.0	100.0	31.0	35.0	88.5714285714	8.0	8.0	100.0	11.0	11.0	100.0	4.0	4.0	100.0	43.0	44.0	97.7272727273	2.0	6.0	33.3333333333	16.0	16.0	100.0	8.0	13.0	61.5384615385	96.0	106.0	90.5660377358	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	14.2857142857	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	3.0	33.3333333333	
Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Saprospiraceae	Haliscomenobacter	0.000122885816654	0.000122885816654	0.575799089653		0.0	0.0	0.0	0.0	30.9848484848	23.6630579641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	50.0	1.0	3.0	33.3333333333	1.0	11.0	9.09090909091	0.0	0.0	0.0	5.0	8.0	62.5	
Bacteria	Proteobacteria	Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	Thiobacillus	0.000139905200081	0.000139905200081	0.570526315789		10.0	30.0	0.0	0.0	80.0	40.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	7.0	100.0	2.0	2.0	100.0	6.0	6.0	100.0	0.0	0.0	0.0	11.0	11.0	100.0	
Bacteria	Acidobacteria	Acidobacteria_Gp21	Acidobacteria_Gp21_order_incertae_sedis	Acidobacteria_Gp21_family_incertae_sedis	Gp21	0.000139905200081	0.000139905200081	0.570526315789		10.0	30.0	0.0	0.0	80.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	100.0	2.0	2.0	100.0	4.0	4.0	100.0	0.0	0.0	0.0	3.0	3.0	100.0	
Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylophilus	0.000142095689855	0.000142095689855	0.569890402255		10.0	30.0	0.0	0.0	79.8230088496	39.9129760536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	113.0	99.1150442478	5.0	5.0	100.0	25.0	25.0	100.0	0.0	0.0	0.0	24.0	24.0	100.0	
Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	0.000162457272177	0.000162457272177	0.564369764495		25.9387172887	20.2700697527	0.0	0.0	59.1994478951	30.6264716212	15.0	54.0	27.7777777778	2.0	16.0	12.5	2.0	5.0	40.0	0.0	0.0	0.0	2.0	21.0	9.52380952381	3.0	10.0	30.0	1.0	2.0	50.0	1.0	25.0	4.0	7.0	37.0	18.9189189189	32.0	48.0	66.6666666667	0.0	84.0	0.0	0.0	15.0	0.0	0.0	8.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	23.0	0.0	0.0	2.0	0.0	0.0	8.0	0.0	0.0	11.0	0.0	29.0	46.0	63.0434782609	18.0	24.0	75.0	55.0	63.0	87.3015873016	0.0	0.0	0.0	65.0	92.0	70.652173913	
Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	0.000164943346838	0.000164943346838	0.563739219844		14.4688787298	18.7690804679	0.0	0.0	56.8290057981	30.5410394614	29.0	42.0	69.0476190476	42.0	505.0	8.31683168317	1.0	21.0	4.7619047619	0.0	6.0	0.0	6.0	32.0	18.75	20.0	312.0	6.41025641026	2.0	16.0	12.5	8.0	93.0	8.60215053763	6.0	81.0	7.40740740741	53.0	596.0	8.89261744966	0.0	5.0	0.0	0.0	188.0	0.0	0.0	164.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	109.0	139.0	78.4172661871	3.0	6.0	50.0	23.0	28.0	82.1428571429	0.0	0.0	0.0	39.0	53.0	73.5849056604	
Bacteria	Bacteroidetes	Flavobacteria	Flavobacteriales	Cryomorphaceae	Fluviicola	0.000167829096924	0.000167829096924	0.56301799969		11.1111111111	29.8142397	0.0	0.0	78.225648522	39.1381230146	6.0	6.0	100.0	1.0	9.0	11.1111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	648.0	653.0	99.2343032159	40.0	42.0	95.2380952381	277.0	280.0	98.9285714286	0.0	0.0	0.0	129.0	132.0	97.7272727273	
Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae_1	Peptococcus	0.000200485773214	0.000200485773214	0.555555555556		0.0	0.0	66.6666666667	47.1404520791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	100.0	7.0	7.0	100.0	2.0	2.0	100.0	0.0	0.0	0.0	73.0	73.0	100.0	23.0	23.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	0.000200485773214	0.000200485773214	0.555555555556		0.0	0.0	66.6666666667	47.1404520791	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	8.0	100.0	1.0	1.0	100.0	18.0	18.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	13.0	13.0	100.0	0.0	0.0	0.0	6.0	6.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Paenochrobactrum	0.000218220681881	0.000218220681881	0.551953158769		0.0	0.0	60.1643675402	42.8538616029	0.0	0.0	0.0	1.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	47.0	0.0	0.0	3.0	0.0	0.0	59.0	0.0	0.0	55.0	0.0	0.0	137.0	0.0	43.0	52.0	82.6923076923	25.0	28.0	89.2857142857	115.0	118.0	97.4576271186	0.0	0.0	0.0	0.0	0.0	0.0	10.0	12.0	83.3333333333	130.0	131.0	99.2366412214	0.0	0.0	0.0	34.0	38.0	89.4736842105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	
Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Marinomonas	0.000218607028005	0.000218607028005	0.551877672634		44.1621372303	28.0354996214	0.0	0.0	68.0	34.8711915483	0.0	0.0	0.0	21.0	39.0	53.8461538462	8.0	34.0	23.5294117647	23.0	31.0	74.1935483871	0.0	1.0	0.0	18.0	47.0	38.2978723404	3.0	6.0	50.0	14.0	16.0	87.5	13.0	19.0	68.4210526316	11.0	24.0	45.8333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0	80.0	16.0	16.0	100.0	4.0	5.0	80.0	0.0	0.0	0.0	4.0	5.0	80.0	
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Chitinilyticum	0.000228683809426	0.000228683809426	0.549950259098		0.0	0.0	0.0	0.0	26.3076923077	21.1749545035	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	65.0	1.53846153846	2.0	5.0	40.0	3.0	6.0	50.0	0.0	0.0	0.0	4.0	10.0	40.0	
Bacteria	Acidobacteria	Acidobacteria_Gp6	Acidobacteria_Gp6_order_incertae_sedis	Acidobacteria_Gp6_family_incertae_sedis	Gp6	0.000269491674059	0.000269491674059	0.542857142857		0.0	0.0	0.0	0.0	60.0	48.9897948557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	100.0	4.0	4.0	100.0	0.0	0.0	0.0	10.0	10.0	100.0	
Bacteria	WS3	WS3_class_incertae_sedis	WS3_order_incertae_sedis	WS3_family_incertae_sedis	WS3_genus_incertae_sedis	0.000269491674059	0.000269491674059	0.542857142857		0.0	0.0	0.0	0.0	60.0	48.9897948557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	
Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	0.000269491674059	0.000269491674059	0.542857142857		0.0	0.0	0.0	0.0	60.0	48.9897948557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	
Bacteria	Acidobacteria	Acidobacteria_Gp22	Acidobacteria_Gp22_order_incertae_sedis	Acidobacteria_Gp22_family_incertae_sedis	Gp22	0.000269491674059	0.000269491674059	0.542857142857		0.0	0.0	0.0	0.0	60.0	48.9897948557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	100.0	1.0	1.0	100.0	2.0	2.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bacteria	SR1	SR1_class_incertae_sedis	SR1_order_incertae_sedis	SR1_family_incertae_sedis	SR1_genus_incertae_sedis	0.000269491674059	0.000269491674059	0.542857142857		0.0	0.0	0.0	0.0	60.0	48.9897948557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	100.0	3.0	3.0	100.0	0.0	0.0	0.0	1.0	1.0	100.0	
Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	0.000271344449683	0.000271344449683	0.542558746736		15.0	32.0156211872	0.0	0.0	80.0	40.0	8.0	8.0	100.0	1.0	2.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0	100.0	2.0	2.0	100.0	13.0	13.0	100.0	0.0	0.0	0.0	14.0	14.0	100.0	
Bacteria	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	0.000285278104036	0.000285278104036	0.540371957122		92.3138964943	17.2267375239	44.4444444444	49.6903995	0.769230769231	1.53846153846	9.0	22.0	40.9090909091	229.0	244.0	93.8524590164	15.0	15.0	100.0	3.0	3.0	100.0	30.0	31.0	96.7741935484	142.0	145.0	97.9310344828	10.0	10.0	100.0	65.0	66.0	98.4848484848	35.0	36.0	97.2222222222	337.0	344.0	97.9651162791	1.0	1.0	100.0	1.0	1.0	100.0	1.0	1.0	100.0	0.0	1.0	0.0	0.0	0.0	0.0	34.0	34.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	1.0	26.0	3.84615384615	0.0	2.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	
Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Deefgea	0.000313123143993	0.000313123143993	0.536277052636		0.0	0.0	0.0	0.0	25.8974358974	21.4270623432	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	65.0	6.15384615385	3.0	5.0	60.0	2.0	6.0	33.3333333333	0.0	0.0	0.0	3.0	10.0	30.0	
Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Odoribacter	0.000426608855232	0.000426608855232	0.522415235968		0.535538231724	0.762658158002	4.42939249172	2.21248561453	1.05263157895	2.10526315789	1.0	86.0	1.16279069767	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	565.0	0.530973451327	0.0	1.0	0.0	0.0	6.0	0.0	10.0	707.0	1.414427157	16.0	712.0	2.24719101124	0.0	3.0	0.0	15.0	574.0	2.61324041812	21.0	234.0	8.97435897436	4.0	63.0	6.34920634921	2.0	88.0	2.27272727273	11.0	255.0	4.3137254902	5.0	77.0	6.49350649351	2.0	75.0	2.66666666667	15.0	403.0	3.72208436725	3.0	122.0	2.45901639344	1.0	19.0	5.26315789474	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	
